created_at,text
Sat Aug 15 00:33:39 +0000 2020,"@NormanChad Get well soon, Norman. Look forward to hearing you on the WSOP next year when Biden is president and we have a vaccine."
Sat Aug 15 00:33:39 +0000 2020,"@Jscott1145 @kgopinion @BernieSanders @DNC By far what pisses me off the most is when the Democrats get mad at me because I don't like their Biden/Kamala mess. Bitch, I don't even like the Democratic party! I was here cause of #Bernie2020 now he's gone, so I'm OUT! I don't owe you shit! #BernieOrBust ✌"
Sat Aug 15 00:33:39 +0000 2020,"We have very strong gun laws both nationally, and by state. Biden + Kamala may hate 2A, but too bad for them.

ICYMI: Ninth Circuit Panel Ruling Holds California Magazine Ban Unconstitutional https://t.co/qYcbQn9Yxq https://t.co/NSLFHvZLDR"
Sat Aug 15 00:33:38 +0000 2020,"Biden-Harris-Rice-Power foreign policy is going to be a nightmare. A shame how little this factored into the primaries, even for progressives. https://t.co/6XZmbAQZfi"
Sat Aug 15 00:33:38 +0000 2020,"@RudyGiuliani agreed.  Trump's grift, Jared's back channels to Saudi and Russia, Stone's contacts with GRU.

Biden's gonna be busy next year."
Sat Aug 15 00:33:37 +0000 2020,@DavidPatrick55 @JoeBiden Who want to cut it ?  No one especially not @POTUS.  Please don’t be naive and believe Joes lies. He is playing a political game that is way over his head. Well actually his advisors are. Biden sadly is mentally ill.
Sat Aug 15 00:33:36 +0000 2020,"@politicstcan @NilesGApol Also be interesting if Biden can win Suffolk County and Staten Island as both suburban and went for Obama both times in case of former, once in case of latter so can Biden flip either.  I think swings will be bigger in suburbs than rural counties in general."
Sat Aug 15 00:33:36 +0000 2020,"@RepSwalwell He thinks he's above the law. Everybody on FOX is claiming the end of Biden. Barr says he's going to ignore election norms. They've got something their cooking up.  With all due respect sir,  We elected the Democrats in 2018 to hold Trump accountable."
Sat Aug 15 00:33:36 +0000 2020,"While 56% said their top reason for voting for Biden was because ""he is not Trump,"" only 9% said their top reason was ""his issue/policy positions."" That is big evidence against the ""people want centrist politicians/policies"" argument. https://t.co/s4X7Bowkli"
Sat Aug 15 00:33:36 +0000 2020,"@AOC now do Postal union, who will handle mail in votes, endorsing Biden"
Sat Aug 15 00:33:34 +0000 2020,"@dwayne_from @SharikaSoal84 @realDonaldTrump @NatlParkService It has absolutely NOTHING to do with this tweet. U could at least try to argue the point. I’m not a Biden fan, but if you have a problem with racist comments, then you should be appalled by Trump too. He said “Laziness is a trait in blacks” and Harris is “nastier than Pocanontas”"
Sat Aug 15 00:33:34 +0000 2020,@JoeBiden Why didn’t Biden &amp; Harris condemn the liberal protesters that attached a Ronald MacDonald House that had children in it? Because they lack the courage to do what is right and protect Children.  You can’t count on the democrats to do what is right.
Sat Aug 15 00:33:34 +0000 2020,Harris could attract more Asian-American voters to support Biden https://t.co/bD6ALcPY7N
Sat Aug 15 00:33:34 +0000 2020,"@brithume @NBCNews reports Biden's big announcement. Nobody shows up for the announcement..  except the guy behind the reporter! 🤣😅
https://t.co/dQi77BPHLX"
Sat Aug 15 00:33:34 +0000 2020,"@melmarcello @Kev_Hearn @AlanPCook @murpharoo That’s so bad faith suggesting we’re perhaps deliberately seeing it this way, Mel. If you want to show the truth of Biden being a racist old white man, don’t do so by being racist."
Sat Aug 15 00:33:34 +0000 2020,"You got a sister, wife, daughter, mother, or you are a woman read! band together against males being permitted to compete at all levels in female sports. That is a Biden policy agenda item. There goes our scholarships, metals, and oppprtunities."
Sat Aug 15 00:33:33 +0000 2020,@LeaBlackMiami @AprilDRyan @RepMaxineWaters @SpeakerPelosi @KamalaHarris @LeaBlackMiami we need to make nasty women tee shirts that are more affordable than Lingua Franca NYC. Where money goes to Biden Kamala campaign. $350 is elitist
Sat Aug 15 00:33:33 +0000 2020,"@SomeBlonde2 Vote for Biden. You'll be really glad you did. No candidate is perfect, but the choice is clear. Don't forget, a no vote, or a write in, is a vote for Trump."
Sat Aug 15 00:33:32 +0000 2020,"@agraybee It's even dumber when you remember how Hillary winning the 2016 primary was basically never in doubt compared to Biden in 2020, and just the general competence of their primary campaigns"
Sat Aug 15 00:33:32 +0000 2020,@MSN She is not running for President. She's running for Vice President. Wait until she throws Biden under the bus first before proclaiming her President.
Sat Aug 15 00:33:32 +0000 2020,"@realDailyWire If JFK were running today he’d be a conservative.  How times change.  

If Rockefeller Republicans were for good governance and against machine politics, they would never have admitted Biden or Harris."
Sat Aug 15 00:33:32 +0000 2020,@AtopzBruh this is unrelated to the biden thing but wouldn’t you be directly responsible for someone’s death if you pulled the lever as opposed to just passive
Sat Aug 15 00:33:31 +0000 2020,"@UTSunriseSunset @RepAdamSchiff I'm still optimistic about a Biden win because, let's just face facts, he is not Hillary. People like him more.

The lame duck time will be BAD!!!!!! I have NO idea what to expect!!"
Sat Aug 15 00:33:31 +0000 2020,"@RedNationRising .... Biden is not allowed to answer any questions from anybody because he's so fkin stupid he forgets everything he's suppose to lie about. 

#Trump2020"
Sat Aug 15 00:33:31 +0000 2020,"@JoeBiden Hillary: ‘I’m ready to help [Biden] in any way I can’=maybe you can get her to campaign for you, it worked so well for her."
Sat Aug 15 00:33:29 +0000 2020,@zero_bravo2 @HannahTodd01 @FreatoMaura If Biden wins she will.
Sat Aug 15 00:33:29 +0000 2020,I Don think Trump will debate either. He’s gutless. Biden will destroy him. https://t.co/5F0Tj1QAst
Sat Aug 15 00:33:29 +0000 2020,Not gonna lie I kinda miss the 2016 republican debates with Trump and all the content it spawned. 2020 just isn't the same...but don't worry it's coming. The Trump Biden debates are gonna be fun to watch just for the entertainment value
Sat Aug 15 00:33:29 +0000 2020,"If Trump wins Alec Baldwin is a cast member on SNL for four more years, if Biden wins Kamala Harris will be played by Maya Rudolph. My thoughts and prayers go out to the current cast who are the real victims in all this"
Sat Aug 15 00:33:27 +0000 2020,@Acosta @colvinj And Joe Biden hasn't take a question. So again!! Whats your point??????
Sat Aug 15 00:33:26 +0000 2020,Supporting the system AND Biden and Harris... that’s a lot.
Sat Aug 15 00:33:26 +0000 2020,"David Friedman: Joe Biden Helped Middle East Peace Deal Only by Being So ‘Hostile‘ https://t.co/w96KTzIgas via @BreitbartNews
What a Lowlife Biden is. Trying to take credit for a Peace Treaty. He hasn’t been out of his basement in months. Unbelievable and Hypocritical!"
Sat Aug 15 00:33:25 +0000 2020,@SenRonJohnson @JoeBiden what is the crime here? IS it illegal to sit on a board? why didn't you express any interest in this for 5 yrs?  what could possibly have happened?  ( biden running/cleaning trump clock in polls? ) who besides the ignorant cult buying this?
Sat Aug 15 00:33:25 +0000 2020,@vegix @BrenSumner @doxie53 @JamesrossrJames @LocolopezNYC @Rosie_wearamask @BlueWaveSaveUs @Fix8d2020 @fake_biden @CruzRc88 @maryellen622 @katibug817 @rjor1121 @Arc02Noahs @RusPugs @Earth_Visitor01 @DoingJack @JamiJm @ConfedofLunches @steelerschic_85 @equality0114 @lmakowski3 @LeonaLioness6 @ReportsDaNews @jacketrose86 @HammertimeAgain @lizlibra1009 @MDomino07 @LindasTweeties @BusyBrain_Very @KellieADennis74 @AnnastasiaM67 @bttrfly_girl @BeWiseFriends @Leahla0429 @Kelleyrose20 @AndyPadrutt @ZuzuBriar @mariana057 @irkenz @PrdLiberal7 @KingRezizt @bad_pooky @CatherineResist @Empath_g_app @TCRG2012 @SamONeillSA @MsButterflyyy @WokeAnimal Thanks for the follow back @vegix! 😁💙🇺🇸
Sat Aug 15 00:33:24 +0000 2020,"@GVendacopy @MikeMericano @Breaking911 @svdate He’s not losing his mind. Joe Biden, however, is losing his mind"
Sat Aug 15 00:33:24 +0000 2020,Imagine doing this with the current white house occupant once Biden/Harris are legitimately elected 😏 https://t.co/uRnfVg4Cw2
Sat Aug 15 00:33:24 +0000 2020,"Im new to Twitter even though I joined yrs ago and I have few followers I recently started following politics and now finally have my right to vote restored I’m very proud of that,  now because of my hatred for trump and his lies I guarantee my vote will be for Biden/Harris 👏"
Sat Aug 15 00:33:23 +0000 2020,"@BrineDude @nodank_ If Trump wins, it will just solidify that Dems are the good guys. If Biden wins, people will be more able to see how Dems can't fix shit. Bernie's rise came after Obama, one of the most favored Presidents among Dems. You think Biden is gonna instill any more confidence? Nah."
Sat Aug 15 00:33:23 +0000 2020,"@JoeBiden Joke Biden 50 yrs in DC, accomplished nothing, lies about everything, today is confused about everything. Joke supports communism, open border mass immigration, Antifa-BLM, gutting police-military. Joke will increase taxes/regulations/will destroy the US energy industry. NO JOKE"
Sat Aug 15 00:33:23 +0000 2020,"@SecBernhardt @realDonaldTrump BUT Biden and Harris would just put there checks in there pockets, and still put out there hands to China for more money. even on there knees for it"
Sat Aug 15 00:33:22 +0000 2020,@OutnumberedFNC Joe Biden is Telling People To Wear Masks 24/7 pretty much. But why isn’t anyone looking into people who have been hurt by wearing a Mask!??! By Cabon Dioxide Poisoning!?!
Sat Aug 15 00:33:22 +0000 2020,"@Bradley91203539 @realDonaldTrump @NatlParkService I’m glad to hear Biden won’t fall off the earth, it’s trump that I want to fall off the earth. Silly bot."
Sat Aug 15 00:33:22 +0000 2020,Obama condemns Trump attempt to 'kneecap' USPS to discourage voting – live https://t.co/rQZ3Nl5TD2
Sat Aug 15 00:33:21 +0000 2020,@goyabeans4tulsi HAHAHA TRUMP GOT ROASTED HAHAHA anyways vote for Biden he'll fix EVERYTHING
Sat Aug 15 00:33:21 +0000 2020,@WilliangelF @realDonaldTrump @FoxNews If you vote Biden your voting to raise taxes and remove your constitutional rights.  Maybe you shouldn’t vote.
Sat Aug 15 00:33:21 +0000 2020,Check out ljb2's video! #TikTok Vote Biden we don’t need a communist like Trump https://t.co/eC5eTGcgP4
Sat Aug 15 00:33:21 +0000 2020,"@Mojofilterman @PS0302 @JerryDunleavy FYI Pompeo's State Dept has an open investigation into Biden's activities in Ukraine. Clever move as it's isolated to small group of investigators; thus, Biden loyalists in other Intelligence Agencies can't thwart their investigation. 

Might they refer something to Barr soon? 😆"
Sat Aug 15 00:33:20 +0000 2020,"This is like joe Biden’s true detective. The film is obsessed with an utterly smooth, fantastical street smarts. Jamie fox lecturing a black teenager that she’s not a child because she sells drugs, shoving cash at a wino who somehow knows to hand over half a tall boy"
Sat Aug 15 00:33:20 +0000 2020,girl why tf does old captain america look like joe biden
Sat Aug 15 00:33:19 +0000 2020,Hillary Clinton @HillaryClinton is the most corrupt person in our country. Biden is an opportunist but no where near at criminal as Hillary https://t.co/QV1esihcI7
Sat Aug 15 00:33:18 +0000 2020,@KamalaHarris @JoeBiden I bet they had to cut out and photoshop Kamala BEHIND Biden for this graphic... no way would she allow a photo of her not standing in front of him.
Sat Aug 15 00:33:18 +0000 2020,"@ECUProfessor The results from our August 12-13 poll of registered voters is in. The report won't be released until Monday, but we have a tie between Biden and Trump, 47%-47%."
Sat Aug 15 00:33:18 +0000 2020,@AnthemRespect I think this man has the same health issues as Biden. Time to stop listening to anything he says. He is all over the place. I think he has been working against the President all along. Closing in on 80. Maybe already there. Is it possible he is a Democrat. YES!
Sat Aug 15 00:33:18 +0000 2020,"@NCO61 @MeidasTouch Look man, I’m not excited about it but I’m going to hold my nose and vote for Biden. You don’t have to vote, that’s your choice and I get it, but if you’re in a state where it matters, I would sincerely hope you at least vote for down ballot local and state races. 🤝"
Sat Aug 15 00:33:18 +0000 2020,"@elauritsen8 @Porter_Anderson @AprilDRyan @donlemon @realDonaldTrump @JoeBiden Seriously? He never answers any hard or challenging questions, he only answers the easy/prepared ones!

Biden doesn’t have the same platform, so he doesn’t get the same coverage, but answers questions when he’s asked.

Sincerely, a moderate suburban woman"
Sat Aug 15 00:33:17 +0000 2020,@TaylorMcFayden I've listened to vaush. He's a bit of a Biden supporter. Not sure how hardcore
Sat Aug 15 00:33:16 +0000 2020,"@sharicedavids So, what action are you taking to secure the Postal Service and the General election?  I have asked similar questions of several Representatives and Senators as well as Senator Harris and Vice President Biden.  So far no replies."
Sat Aug 15 00:33:16 +0000 2020,being controversial on my facebook with biden &amp; kamala slander lmfao finna piss off all the democrats in my family &gt;:)
Sat Aug 15 00:33:15 +0000 2020,@PetiteNicoco So she just laughs off that personal story about busing and Biden working with segregationists? What a psychopath
Sat Aug 15 00:33:15 +0000 2020,@DemocratsUp @seanhannity Biden &amp; Harris are the Dimwit Duo and that is true of all who follow.
Sat Aug 15 00:33:14 +0000 2020,"@JasonSh65174045 Oh, but she wants to help in any way she can to ""fix our country"".

Hate is a strong word, but @HillaryClinton fits the bill.

https://t.co/VFVFv97l8k"
Sat Aug 15 00:33:13 +0000 2020,@JeepzRock10 @olunum Is Jared pushing to implement the BVisas? I heard Joe Biden is
Sat Aug 15 00:33:13 +0000 2020,@thehill Uhhhh. That’s why we need Joe. Obama and Biden saved us from the Republican economic disaster and built the economy that Trump drove off a cliff.  My money’s on Joe and Kamala to bring us back from the abyss. https://t.co/MRTdkgjjkn
Sat Aug 15 00:33:12 +0000 2020,"#VoteForDemocracy #voteforourRepublic

Vote for President Trump if you vote for Biden you're voting for a pedophile and a racist go to YouTube and you'll find a video where on open mic Biden is telling a 13 year old girl he's horny."
